observed_on,user_name,url,latitude,longitude,private_latitude,private_longitude,place_county_name,place_state_name,scientific_name,common_name,taxon_order_name,taxon_suborder_name,taxon_family_name,taxon_genus_name,taxon_species_name,field:2x4 odonate survey unit,field:count,,,,
2025-01-16,,https://www.inaturalist.org/observations/258897020,35.73050712,-82.59539788,,,Buncombe,North Carolina,Stylurus laurae,Laura's Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus laurae,24RFarm01/16/25-1,4,,,,
2025-01-29,,https://www.inaturalist.org/observations/260320247,35.79218008,-82.5391476,,,Madison,North Carolina,Stylurus laurae,Laura's Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus laurae,24Ivyriver01/29/25-2,1,,,,
2025-02-05,,https://www.inaturalist.org/observations/260856848,35.7306289,-82.59528195,,,Buncombe,North Carolina,Stylurus laurae,Laura's Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus laurae,24Flatcreek02/05/25-1,1,,,,
2025-02-09,,https://www.inaturalist.org/observations/261307970,35.73046259,-82.59540814,,,Buncombe,North Carolina,Stylurus laurae,Laura's Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus laurae,,1,,,,
2025-02-10,,https://www.inaturalist.org/observations/261307971,35.7304627,-82.59539802,,,Buncombe,North Carolina,Stylurus laurae,Laura's Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus laurae,,1,,,,
2025-03-07,,https://www.inaturalist.org/observations/264439168,35.517135,-82.402014,,,Buncombe,North Carolina,Stylurus laurae,Laura's Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus laurae,24canecreek03/01/25,1,,,,
2022-03-25,,https://www.inaturalist.org/observations/109504764,35.89510304,-82.82709752,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,,1,,,,
2023-02-10,,https://www.inaturalist.org/observations/148482042,35.79195743,-82.53953792,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,,1,,,,
2023-02-28,,https://www.inaturalist.org/observations/149938567,35.79124833,-82.53879051,,,Buncombe,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,,1,,,,
2023-04-18,,https://www.inaturalist.org/observations/155550714,35.90845316,-82.76010649,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229745162,35.95393079,-82.70733865,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229797038,35.95429254,-82.70662518,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,,1,,,,
2024-07-17,,https://www.inaturalist.org/observations/229946050,35.95393079,-82.70733865,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,,1,,,,
2024-10-11,,https://www.inaturalist.org/observations/247372801,35.95473733,-82.70596438,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,,1,,,,
2025-01-16,,https://www.inaturalist.org/observations/258897021,35.73050712,-82.59539788,,,Buncombe,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,24RFarm01/16/25-1,2,,,,
2025-01-28,,https://www.inaturalist.org/observations/259922855,35.72498861,-82.59981275,,,Buncombe,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,24Flatcreek01/28/25-1,1,,,,
2025-01-29,,https://www.inaturalist.org/observations/260216061,35.79218008,-82.5391476,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,24Ivyriver01/29/25-2,1,,,,
2025-02-10,,https://www.inaturalist.org/observations/261307972,35.73045943,-82.59538863,,,Buncombe,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,,1,,,,
2025-03-07,,https://www.inaturalist.org/observations/264439171,35.517301,-82.401945,,,Buncombe,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,24canecreek03/01/25,3,,,,
2025-03-24,,https://www.inaturalist.org/observations/267436002,35.954821,-82.705845,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,24LCC03/24/25-1,2,,,,
2025-03-24,,https://www.inaturalist.org/observations/268161637,35.72276056,-82.60157447,,,Buncombe,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,24Flatcreek03/24/25-1,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290502625,35.95491176,-82.70588974,,,Madison,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,24AB06/11/25-2,1,,,,
2025-08-04,,https://www.inaturalist.org/observations/304363472,35.58574627,-82.48419452,35.50169,-82.593995,Buncombe,North Carolina,Stylurus scudderi,Zebra Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus scudderi,24BC08/04/25-2,1,,,,
2021-12-17,,https://www.inaturalist.org/observations/103224054,35.93251927,-82.8851225,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2023-02-10,,https://www.inaturalist.org/observations/148482601,35.79197376,-82.5394732,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2023-10-28,,https://www.inaturalist.org/observations/189287393,36.025012,-82.327735,,,Yancey,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,4,,,,
2023-12-18,,https://www.inaturalist.org/observations/194392158,35.91972285,-82.85925792,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,3,,,,
2024-01-18,,https://www.inaturalist.org/observations/197029951,35.86650713,-82.84300037,35.92877073,-82.8811267,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-01-19,,https://www.inaturalist.org/observations/197105381,35.92878243,-82.88114037,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-01-25,,https://www.inaturalist.org/observations/197575256,35.84840298,-82.89726407,35.92537469,-82.88024928,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,4,,,,
2024-01-25,,https://www.inaturalist.org/observations/197577791,35.98931861,-82.82455999,35.92545707,-82.88030162,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-02-07,,https://www.inaturalist.org/observations/199563981,35.86802042,-82.86113862,35.92548415,-82.8803077,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-02-18,,https://www.inaturalist.org/observations/200309454,35.92521059,-82.88044325,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-02-18,,https://www.inaturalist.org/observations/200309455,35.92521059,-82.88044325,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-02-18,,https://www.inaturalist.org/observations/200311928,35.92576322,-82.88045449,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-02-18,,https://www.inaturalist.org/observations/200311929,35.92585667,-82.88051386,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-02-18,,https://www.inaturalist.org/observations/200311930,35.92581105,-82.88048167,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-02-18,,https://www.inaturalist.org/observations/200311931,35.92572223,-82.88044144,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-02-18,,https://www.inaturalist.org/observations/200311932,35.9258949,-82.88052861,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-22,,https://www.inaturalist.org/observations/203500579,35.91653538,-82.85158395,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-22,,https://www.inaturalist.org/observations/203500581,35.91647477,-82.85147274,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-22,,https://www.inaturalist.org/observations/203500583,35.9164096,-82.85139764,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-22,,https://www.inaturalist.org/observations/203500587,35.91635312,-82.85130108,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-22,,https://www.inaturalist.org/observations/203500588,35.91627492,-82.85155321,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-22,,https://www.inaturalist.org/observations/203500591,35.91624886,-82.85120989,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-22,,https://www.inaturalist.org/observations/203500594,35.91632706,-82.85146738,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-22,,https://www.inaturalist.org/observations/203500595,35.91627058,-82.85139764,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-22,,https://www.inaturalist.org/observations/203500597,35.91636616,-82.85139764,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2024-03-28,,https://www.inaturalist.org/observations/204337339,35.81070829,-82.95676166,35.93267218,-82.88525127,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2025-01-26,,https://www.inaturalist.org/observations/259699190,35.89494193,-82.82298985,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,2,,,,
2025-01-26,,https://www.inaturalist.org/observations/259701792,35.89481507,-82.82291334,,,Madison,North Carolina,Stylurus spiniceps,Arrow Clubtail,Odonata,Anisoptera,Gomphidae,Stylurus,Stylurus spiniceps,,1,,,,
2021-12-10,,https://www.inaturalist.org/observations/102848137,35.94505783,-82.89929478,,,Cocke,Tennessee,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,,1,,,,
2024-01-20,,https://www.inaturalist.org/observations/197178418,35.91055127,-82.95470824,35.94734041,-82.8958363,Greene,Tennessee,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229965391,35.95483056,-82.70674167,,,Madison,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,,1,,,,
2024-07-17,,https://www.inaturalist.org/observations/229948101,35.95393079,-82.70733865,,,Madison,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,,1,,,,
2025-04-30,,https://www.inaturalist.org/observations/278517628,35.88068793,-82.83587962,,,Madison,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,24SCStairs04/30/25-1,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290520470,35.9547067,-82.7071451,,,Madison,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,24BG06/11/25-2,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290520472,35.95487703,-82.70588974,,,Madison,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,24BG06/11/25-2,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290520477,35.95564128,-82.70449235,,,Madison,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,24BG06/11/25-2,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290526724,35.95435339,-82.70624633,,,Madison,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,24SW06/11/25-1,1,,,,
2025-06-15,,https://www.inaturalist.org/observations/289987402,35.95486855,-82.70586759,,,Madison,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,24LCC06/06/25-1,1,,,,
2025-06-15,,https://www.inaturalist.org/observations/289987423,35.95483598,-82.70581395,,,Madison,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,24LCC06/06/25-2,2,,,,
2025-08-04,,https://www.inaturalist.org/observations/303879407,35.5016676,-82.59396929,,,Buncombe,North Carolina,Zoraena maculata,Twin-spotted Spiketail,Odonata,Anisoptera,Cordulegastridae,Zoraena,Zoraena maculata,,1,,,,
2021-12-09,,https://www.inaturalist.org/observations/102799918,35.94746652,-82.89493606,,,Greene,Tennessee,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,,1,,,,
2021-12-13,,https://www.inaturalist.org/observations/103075684,35.9322002,-82.88048094,,,Madison,North Carolina,Somatochlora,Striped Emerald Dragonflies,Odonata,Anisoptera,Corduliidae,Somatochlora,,,1,,,,
2021-12-21,,https://www.inaturalist.org/observations/103499502,35.90203227,-82.82963039,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2022-03-20,,https://www.inaturalist.org/observations/109108639,35.94845147,-82.89259247,,,Greene,Tennessee,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,,1,,,,
2022-04-25,,https://www.inaturalist.org/observations/113991875,35.8812411,-82.83468096,,,Madison,North Carolina,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,,1,,,,
2023-03-10,,https://www.inaturalist.org/observations/150788555,35.9081749,-82.76183386,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,,1,,,,
2023-03-30,,https://www.inaturalist.org/observations/152898233,35.84438714,-82.8170837,35.9474051,-82.89548857,Greene,Tennessee,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2023-04-18,,https://www.inaturalist.org/observations/155539406,35.90828237,-82.75992899,,,Madison,North Carolina,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,,1,,,,
2023-09-24,pageprogram1,https://www.inaturalist.org/observations/185788482,35.95411418,-82.70668494,,,Madison,North Carolina,Hylogomphus,,Odonata,Anisoptera,Gomphidae,Hylogomphus,,,1,,,,
2024-01-25,,https://www.inaturalist.org/observations/197573373,35.91127042,-82.81484278,35.92544564,-82.88029296,Madison,North Carolina,Argia,Dancers,Odonata,Zygoptera,Coenagrionidae,Argia,,,1,,,,
2024-01-30,,https://www.inaturalist.org/observations/198095748,35.92692855,-82.94699833,,,Cocke,Tennessee,Hylogomphus,,Odonata,Anisoptera,Gomphidae,Hylogomphus,,,1,,,,
2024-03-20,,https://www.inaturalist.org/observations/203296578,35.91779752,-82.85319998,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,,1,,,,
2024-03-27,,https://www.inaturalist.org/observations/204206550,35.94742294,-82.89565177,,,Greene,Tennessee,Zoraena,American Spiketails,Odonata,Anisoptera,Cordulegastridae,Zoraena,,,1,,,,
2024-04-06,pageprogram1,https://www.inaturalist.org/observations/205964685,35.95394593,-82.70682261,,,Madison,North Carolina,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,,1,,,,
2024-04-06,pageprogram1,https://www.inaturalist.org/observations/205964684,35.9541238,-82.70662655,,,Madison,North Carolina,Zoraena,American Spiketails,Odonata,Anisoptera,Cordulegastridae,Zoraena,,,1,,,,
2024-05-01,pageprogram1,https://www.inaturalist.org/observations/213577150,35.84011614,-82.71410044,,,Madison,North Carolina,Boyeria,Spotted Darners,Odonata,Anisoptera,Aeshnidae,Boyeria,,,1,,,,
2024-05-01,pageprogram1,https://www.inaturalist.org/observations/213501282,35.8402127,-82.71419901,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229742565,35.95393079,-82.70733865,,,Madison,North Carolina,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229744528,35.95393079,-82.70733865,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229746587,35.95393079,-82.70733865,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229747817,35.95393079,-82.70733865,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229797032,35.95429254,-82.70662518,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229748443,35.95393079,-82.70733865,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229749294,35.95393079,-82.70733865,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,,1,,,,
2024-07-16,,https://www.inaturalist.org/observations/229797041,35.95429254,-82.70662518,,,Madison,North Carolina,Zoraena,American Spiketails,Odonata,Anisoptera,Cordulegastridae,Zoraena,,,1,,,,
2024-07-17,,https://www.inaturalist.org/observations/229958529,35.95393079,-82.70733865,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2024-07-17,,https://www.inaturalist.org/observations/229961726,35.95413203,-82.70656952,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2024-07-17,,https://www.inaturalist.org/observations/229962319,35.95393079,-82.70733865,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2024-07-17,,https://www.inaturalist.org/observations/229959353,35.95393079,-82.70733865,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,,1,,,,
2024-10-16,,https://www.inaturalist.org/observations/248344093,35.88935601,-82.82847308,,,Madison,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,,1,,,,
2024-10-16,,https://www.inaturalist.org/observations/248344096,35.88933828,-82.82847637,,,Madison,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,,1,,,,
2024-10-22,,https://www.inaturalist.org/observations/249242124,35.88928016,-82.82818987,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,,1,,,,
2024-11-06,,https://www.inaturalist.org/observations/252219973,35.91831813,-80.54765864,,,Davie,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,,1,,,,
2024-12-23,,https://www.inaturalist.org/observations/256030602,35.89517002,-82.82300903,,,Madison,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,,1,,,,
2024-12-23,,https://www.inaturalist.org/observations/256030605,35.89506414,-82.82300216,,,Madison,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,,1,,,,
2025-01-16,,https://www.inaturalist.org/observations/258897025,35.73050712,-82.59539788,,,Buncombe,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24RFarm01/16/25-1,3,,,,
2025-01-28,,https://www.inaturalist.org/observations/259922854,35.72498861,-82.59981275,,,Buncombe,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24Flatcreek01/28/25-1,3,,,,
2025-01-28,,https://www.inaturalist.org/observations/260102899,35.72409966,-82.60044679,,,Buncombe,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24Flatcreek01/28/25-2,2,,,,
2025-01-29,,https://www.inaturalist.org/observations/260216053,35.79218008,-82.5391476,,,Madison,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,24Ivyriver01/29/25-2,3,,,,
2025-01-29,,https://www.inaturalist.org/observations/260111601,35.79204084,-82.53927634,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24Ivyriver01/29/25-1,2,,,,
2025-01-29,,https://www.inaturalist.org/observations/260216059,35.79218008,-82.5391476,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24Ivyriver01/29/25-2,7,,,,
2025-01-29,,https://www.inaturalist.org/observations/260111595,35.79204084,-82.53927634,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,24Ivyriver01/29/25-1,3,,,,
2025-02-26,,https://www.inaturalist.org/observations/263813053,35.61237222,-82.56688056,,,Buncombe,North Carolina,Zoraena,American Spiketails,Odonata,Anisoptera,Cordulegastridae,Zoraena,,24botanical02/26/25-1,1,,,,
2025-03-09,,https://www.inaturalist.org/observations/264882425,35.92372402,-82.85937722,,,Madison,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,24FB03/09/25-1,4,,,,
2025-03-24,,https://www.inaturalist.org/observations/268161641,35.72276056,-82.60157447,,,Buncombe,North Carolina,Calopteryx,Jewelwings,Odonata,Zygoptera,Calopterygidae,Calopteryx,,24Flatcreek03/24/25-1,6,,,,
2025-03-24,,https://www.inaturalist.org/observations/268161650,35.72276056,-82.60157447,,,Buncombe,North Carolina,Hylogomphus,,Odonata,Anisoptera,Gomphidae,Hylogomphus,,24Flatcreek03/24/25-1,1,,,,
2025-03-24,,https://www.inaturalist.org/observations/268161652,35.72276056,-82.60157447,,,Buncombe,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,24Flatcreek03/24/25-1,1,,,,
2025-03-24,,https://www.inaturalist.org/observations/268161656,35.72276056,-82.60157447,,,Buncombe,North Carolina,Ophiogomphus,Snaketails,Odonata,Anisoptera,Gomphidae,Ophiogomphus,,24Flatcreek03/24/25-1,3,,,,
2025-03-24,,https://www.inaturalist.org/observations/267606279,35.95497491,-82.70573492,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24LCC03/24/25-2,4,,,,
2025-03-24,,https://www.inaturalist.org/observations/268161663,35.72276056,-82.60157447,,,Buncombe,North Carolina,Zoraena,American Spiketails,Odonata,Anisoptera,Cordulegastridae,Zoraena,,24Flatcreek03/24/25-1,1,,,,
2025-04-09,,https://www.inaturalist.org/observations/270738144,35.84035436,-82.71348667,,,Madison,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,,1,,,,
2025-04-09,,https://www.inaturalist.org/observations/270738143,35.84022363,-82.71396441,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,,1,,,,
2025-04-30,,https://www.inaturalist.org/observations/278517636,35.88068793,-82.83587962,,,Madison,North Carolina,Calopteryx,Jewelwings,Odonata,Zygoptera,Calopterygidae,Calopteryx,,24SCStairs04/30/25-1,3,,,,
2025-04-30,,https://www.inaturalist.org/observations/277168238,35.89774395,-82.84173191,,,Madison,North Carolina,Macromia,River Cruisers,Odonata,Anisoptera,Macromiidae,Macromia,,24SCStairs04/30/25-1,1,,,,
2025-04-30,,https://www.inaturalist.org/observations/278517639,35.88068793,-82.83587962,,,Madison,North Carolina,Phanogomphus,Phanogomphus Clubtails,Odonata,Anisoptera,Gomphidae,Phanogomphus,,24SCStairs04/30/25-1,7,,,,
2025-04-30,,https://www.inaturalist.org/observations/278517641,35.88068793,-82.83587962,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,24SCStairs04/30/25-1,1,,,,
2025-05-04,,https://www.inaturalist.org/observations/278605786,35.90141944,-82.82831389,,,Madison,North Carolina,Stylurus,Hanging Clubtails,Odonata,Anisoptera,Gomphidae,Stylurus,,24RB04/30/25-1,1,,,,
2025-06-11,,https://www.inaturalist.org/observations/290526719,35.95441279,-82.70618083,,,Madison,North Carolina,Hylogomphus,,Odonata,Anisoptera,Gomphidae,Hylogomphus,,24BG06/11/25-1,1,,,,
